,track_id,album_name,artists,track_name,release_date,track_genre,duration_ms,explicit,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,preview_url,popularity
349,6gLot8e9LuyMolgGkAvLWZ,Cruel,Sérgio Sampaio,Brasília,2014-01-01,bossanova,246270,False,https://api.spotify.com/v1/tracks/6gLot8e9LuyMolgGkAvLWZ,0.532,0.411,4,-10.37,0,0.0546,0.807,0.0,0.133,0.481,82.271,4,https://p.scdn.co/mp3-preview/283d0aa66a62f1fb9e69e0d6a50ce0f020a95aab?cid=1b0f76afafac4d4898811b950e1a0c08,32
350,3Jwf9C0UwxirC2Wlp2XQNH,"A Música de Paulinho da Viola, Vol. 2","Teresa Cristina, Grupo Semente, ",Para Não Contrariar Você,2002-10-25,bossanova,180040,False,https://api.spotify.com/v1/tracks/3Jwf9C0UwxirC2Wlp2XQNH,0.767,0.429,9,-12.619,0,0.0382,0.688,4.77e-05,0.134,0.868,80.06,4,https://p.scdn.co/mp3-preview/842f02aa0a8d6422d52ef07287b35c3cee9c4c0c?cid=1b0f76afafac4d4898811b950e1a0c08,32
351,7HhwhQSrQo0dDGxBzTTKwQ,Escândalo,Angela Ro Ro,Na Cama,1981-01-01,bossanova,237760,False,https://api.spotify.com/v1/tracks/7HhwhQSrQo0dDGxBzTTKwQ,0.53,0.393,10,-10.764,1,0.0369,0.797,0.035,0.101,0.453,112.877,4,,39
352,7gm8zsj49zHgi6yBuAQ3lF,João Voz E Violão,João Gilberto,Desafinado,1999-03-03,bossanova,207560,False,https://api.spotify.com/v1/tracks/7gm8zsj49zHgi6yBuAQ3lF,0.552,0.0747,2,-21.164,1,0.0748,0.953,0.087,0.114,0.357,82.631,4,,34
353,2yMWSLsGb0jcRsUNmWheKX,"Edu & Tom, Tom & Edu","Edu Lobo, Antônio Carlos Jobim, ",É Preciso Dizer Adeus,1981-01-03,bossanova,257533,False,https://api.spotify.com/v1/tracks/2yMWSLsGb0jcRsUNmWheKX,0.415,0.306,2,-12.853,1,0.0287,0.898,6.2e-05,0.113,0.21,144.086,4,,37
354,2JnGGNkC79rRuugDNyNZMG,Aquarela Do Brasil,"Toots Thielemans, Elis Regina, ",Wave,1969-01-01,bossanova,188493,False,https://api.spotify.com/v1/tracks/2JnGGNkC79rRuugDNyNZMG,0.55,0.471,7,-12.285,0,0.0412,0.523,4.85e-06,0.347,0.642,141.345,4,,32
357,1e9huqPFbteN6gBWFhKrT0,Mestres da MPB,Dick Farney,Copacabana,1994-02-28,bossanova,153000,False,https://api.spotify.com/v1/tracks/1e9huqPFbteN6gBWFhKrT0,0.502,0.1,4,-28.168,0,0.0446,0.873,0.525,0.162,0.495,126.757,4,https://p.scdn.co/mp3-preview/e938a9bd53c5ff16cad9e88e68d0ccff580479d0?cid=1b0f76afafac4d4898811b950e1a0c08,32
358,6lTFUyemkXkmWgOWZuLm78,The Essential Stan Getz: The Getz Songbook,"Stan Getz, Astrud Gilberto, Antônio Carlos Jobim, João Gilberto, ",Corcovado (Quiet Nights Of Quiet Stars),1992-11-03,bossanova,151960,False,https://api.spotify.com/v1/tracks/6lTFUyemkXkmWgOWZuLm78,0.518,0.15,0,-15.7,0,0.0507,0.931,5.47e-06,0.2,0.519,123.073,4,,38
359,5T4gGK4wzOTjyZiW5d99D8,Willie Bobo's Finest Hour,Willie Bobo,Sunny,2003-01-01,bossanova,164520,False,https://api.spotify.com/v1/tracks/5T4gGK4wzOTjyZiW5d99D8,0.805,0.601,7,-9.487,1,0.0368,0.642,0.468,0.355,0.961,130.534,4,,31
360,5oBpRKmC8msxxSR2hI9YZq,Instrumental Bossa Nova,Luiz Eça,Tristeza De Nós Dois,2008-01-01,bossanova,187800,False,https://api.spotify.com/v1/tracks/5oBpRKmC8msxxSR2hI9YZq,0.316,0.452,7,-8.838,1,0.0299,0.548,0.744,0.678,0.46,131.246,4,,27
361,0K6QTKeBrC3vEvmX2JpsSO,2 Em 1,"Dick Farney, Claudette Soares, ",O Amor Em Paz,2003-01-01,bossanova,183240,False,https://api.spotify.com/v1/tracks/0K6QTKeBrC3vEvmX2JpsSO,0.586,0.464,7,-11.17,0,0.0299,0.369,0.000201,0.187,0.45,107.072,4,,21
362,4PDlHkyoyRZlsU9UtWFomf,Nara Dez Anos Depois,Nara Leão,Fotografia,1971-03-05,bossanova,146226,False,https://api.spotify.com/v1/tracks/4PDlHkyoyRZlsU9UtWFomf,0.57,0.112,11,-17.945,0,0.0541,0.973,0.114,0.109,0.352,117.557,4,,21
363,7LZFCdQ1oQaTCQeUrO5uDK,Cartão Postal,Evinha,Encontro,1971-01-05,bossanova,156197,False,https://api.spotify.com/v1/tracks/7LZFCdQ1oQaTCQeUrO5uDK,0.331,0.369,11,-12.173,0,0.0308,0.886,2.85e-06,0.189,0.544,78.585,4,,28
364,0HJ545UgMU7ttqYHFvb6pn,Foursider,Sergio Mendes & Brasil '66,(Sittin' On) The Dock Of The Bay,1972-01-01,bossanova,191760,False,https://api.spotify.com/v1/tracks/0HJ545UgMU7ttqYHFvb6pn,0.728,0.35,2,-14.001,1,0.0333,0.815,5.94e-06,0.0943,0.566,110.772,4,,23
365,7x3s31ac8xceWrYDpmFAUi,Jogando Capoiera / Cookin',Beatfanatic,Jogando Capoiera,2008-04-04,bossanova,410004,False,https://api.spotify.com/v1/tracks/7x3s31ac8xceWrYDpmFAUi,0.725,0.962,4,-6.687,1,0.0554,0.00129,0.00849,0.197,0.429,114.206,4,https://p.scdn.co/mp3-preview/e5c5c1ac9899226db37a83b7d080ab1c1ddb5c8b?cid=1b0f76afafac4d4898811b950e1a0c08,30
366,7s5W3sEOj0PjYTECQ63cm7,O Talento De Silvia Telles,Sylvia Telles,Discussão,1998-03-02,bossanova,114866,False,https://api.spotify.com/v1/tracks/7s5W3sEOj0PjYTECQ63cm7,0.588,0.2,0,-12.954,0,0.13,0.355,0.0,0.166,0.523,89.633,4,https://p.scdn.co/mp3-preview/c315a133c36ca721edfc01c70d4390a0b1424381?cid=1b0f76afafac4d4898811b950e1a0c08,25
367,3kLP3fEWYddMpZmxoYkjhW,Primal Roots,Sergio Mendes & Brasil '77,Promise Of A Fisherman (Promessa De Pescador),1972,bossanova,213000,False,https://api.spotify.com/v1/tracks/3kLP3fEWYddMpZmxoYkjhW,0.728,0.404,9,-9.119,1,0.106,0.0568,0.435,0.319,0.317,97.546,4,,26
368,2exjMpQ2GTajyDwLtoqEKW,Quarteto Jobim Morelenbaum,Quarteto Jobim-Morelenbaum,A Correnteza,1999,bossanova,172338,False,https://api.spotify.com/v1/tracks/2exjMpQ2GTajyDwLtoqEKW,0.426,0.145,11,-12.651,1,0.0345,0.955,1.46e-06,0.176,0.35,102.703,4,https://p.scdn.co/mp3-preview/09f9d4902a92bed10b8a810f7c9c1dd60ba4d7d3?cid=1b0f76afafac4d4898811b950e1a0c08,22
369,5XGTtTD3WM02I29lzU1llm,What's New,Ray Barretto,Mambo Sangria,2018-04-06,bossanova,166933,False,https://api.spotify.com/v1/tracks/5XGTtTD3WM02I29lzU1llm,0.566,0.432,0,-14.433,0,0.0367,0.742,0.00221,0.0864,0.69,170.404,4,https://p.scdn.co/mp3-preview/048550dc357bef818426f66b6b4388be731a6636?cid=1b0f76afafac4d4898811b950e1a0c08,25
370,2dElNzSm6AR5so4wcmjavf,Spanish Grease,Willie Bobo,It's Not Unusual,1965-09-04,bossanova,141893,False,https://api.spotify.com/v1/tracks/2dElNzSm6AR5so4wcmjavf,0.769,0.425,0,-12.653,1,0.0765,0.796,0.000556,0.108,0.929,104.698,4,,27
371,4Xdhno7u5WtFzs52S5VYrB,Juventude / Slow Motion Bossa Nova,"Celso Fonseca, Ronaldo Bastos, ",La Piu Bella Del Mondo / Citação: A Voz Do Morro,2001-01-01,bossanova,277213,False,https://api.spotify.com/v1/tracks/4Xdhno7u5WtFzs52S5VYrB,0.689,0.409,1,-15.491,1,0.0539,0.768,0.698,0.158,0.705,161.383,4,,27
372,3aXSKGqHUGXWPfBcpl1C8I,Flora E M P M,Flora Purim,Samba do Carioca,1964-08-19,bossanova,125333,False,https://api.spotify.com/v1/tracks/3aXSKGqHUGXWPfBcpl1C8I,0.423,0.613,5,-8.962,0,0.0777,0.765,0.0,0.736,0.879,100.792,3,https://p.scdn.co/mp3-preview/61e766a1b81243b53ea06f18f9e0dfb3bbcabcc4?cid=1b0f76afafac4d4898811b950e1a0c08,28
373,5lwRoqdwyLZ2ZHhFkc7vZD,In Tokyo,João Gilberto,Ligia,2004-01-01,bossanova,337626,False,https://api.spotify.com/v1/tracks/5lwRoqdwyLZ2ZHhFkc7vZD,0.487,0.015,2,-33.072,0,0.0763,0.943,0.707,0.0981,0.318,110.289,4,,28
374,0es4xOqN2aCUws91PfJchi,Performance,Elis Regina,Se Eu Quiser Falar Com Deus,1996-01-01,bossanova,257933,False,https://api.spotify.com/v1/tracks/0es4xOqN2aCUws91PfJchi,0.57,0.276,10,-12.864,1,0.042,0.612,2.73e-05,0.0814,0.252,93.324,4,,25
375,0DN7OAMxHBns9GjzqEJNyn,Bossa Nova York,Sérgio Mendes Trio,Garota De Ipanema,1967-01-01,bossanova,168853,False,https://api.spotify.com/v1/tracks/0DN7OAMxHBns9GjzqEJNyn,0.608,0.153,2,-21.359,0,0.0384,0.837,0.739,0.372,0.683,143.373,4,,30
376,1MVtdLm1gqY0iXfgvwjjb8,Seduzir,Djavan,Jogral,1980-02-01,bossanova,133266,False,https://api.spotify.com/v1/tracks/1MVtdLm1gqY0iXfgvwjjb8,0.636,0.796,0,-11.228,1,0.0444,0.679,0.0011,0.141,0.906,89.333,4,,27
377,0MODAKCjJtRONL8vEcDc7K,Aquarela Do Brasil,"Toots Thielemans, Elis Regina, ",Você,1969-01-01,bossanova,143226,False,https://api.spotify.com/v1/tracks/0MODAKCjJtRONL8vEcDc7K,0.659,0.264,2,-15.268,0,0.0411,0.846,0.00303,0.0731,0.538,126.159,4,,20
379,3zZfgmg4ZXJVQ6q9U1U451,A Bossa Dos Cariocas,Os Cariocas,Samba Do Avião,1963-03-04,bossanova,155973,False,https://api.spotify.com/v1/tracks/3zZfgmg4ZXJVQ6q9U1U451,0.544,0.275,7,-13.04,1,0.0327,0.895,1.3e-06,0.107,0.456,159.537,4,,30
380,2qvDTgPPZLPE2VRq71P9b7,Bossa Jazz Trio Vol. 2,Bossa Jazz Trio,Canto de Ossanha,1966-01-01,bossanova,157946,False,https://api.spotify.com/v1/tracks/2qvDTgPPZLPE2VRq71P9b7,0.477,0.643,7,-8.15,1,0.0313,0.691,0.663,0.118,0.436,109.784,4,https://p.scdn.co/mp3-preview/ca19014f817e611d1d955296e478071d5aea4574?cid=1b0f76afafac4d4898811b950e1a0c08,21
381,5IZxCLfL7JqLojRSHtZ0Ii,Elis,Elis Regina,Me Deixa Em Paz,1972-01-01,bossanova,129533,False,https://api.spotify.com/v1/tracks/5IZxCLfL7JqLojRSHtZ0Ii,0.711,0.579,0,-10.848,1,0.0445,0.62,0.00409,0.0762,0.931,108.4,3,,30
382,1iGbcCcvZ2jJl64N3Xyj0f,O Amor O Sorriso E A Flor,João Gilberto,Corcovado,2011-01-01,bossanova,121146,False,https://api.spotify.com/v1/tracks/1iGbcCcvZ2jJl64N3Xyj0f,0.441,0.125,2,-18.927,0,0.0334,0.875,0.00155,0.141,0.481,136.29,4,https://p.scdn.co/mp3-preview/eb4c6d61e68d62f7d120e0d9ea280e8243457765?cid=1b0f76afafac4d4898811b950e1a0c08,25
383,0IExO1052D29gOt9vXIlJ3,Look Around,Sergio Mendes & Brasil '66,With A Little Help From My Friends,1966-01-01,bossanova,158333,False,https://api.spotify.com/v1/tracks/0IExO1052D29gOt9vXIlJ3,0.571,0.627,2,-17.23,1,0.0551,0.231,3.16e-05,0.104,0.288,137.689,4,,25
384,7lW01eAHkH68sOoEnkjELT,Meus Momentos: Dick Farney,"Dick Farney, Lucio Alves, ",Tereza Da Praia,2001-01-01,bossanova,188066,False,https://api.spotify.com/v1/tracks/7lW01eAHkH68sOoEnkjELT,0.547,0.201,1,-17.431,0,0.068,0.828,0.453,0.116,0.549,103.676,4,,30
385,5iISXGpSm46DQe9i48E6Hj,Eu e a Brisa,Johnny Alf,Eu E A Brisa,2011-01-01,bossanova,239333,False,https://api.spotify.com/v1/tracks/5iISXGpSm46DQe9i48E6Hj,0.465,0.255,4,-10.287,1,0.027,0.845,0.0,0.115,0.28,73.96,4,,27
386,0oGXtptaCSAvnCCcKSSk9E,Quarteto Jobim Morelenbaum,Quarteto Jobim-Morelenbaum,Meditação,1999,bossanova,269955,False,https://api.spotify.com/v1/tracks/0oGXtptaCSAvnCCcKSSk9E,0.551,0.276,4,-11.557,0,0.0268,0.901,0.0079,0.111,0.208,109.52,4,https://p.scdn.co/mp3-preview/52fe48a01581213f39e3c2c44cd458254a06e8da?cid=1b0f76afafac4d4898811b950e1a0c08,23
387,69QK0UBbAX20uVhjXMX5t4,Do the Bossa Nova,"Herbie Mann, João Gilberto, Antônio Carlos Jobim, ",Deve Ser Amor (It Must Be Love),2005-07-26,bossanova,258733,False,https://api.spotify.com/v1/tracks/69QK0UBbAX20uVhjXMX5t4,0.747,0.395,7,-14.974,1,0.0502,0.875,0.915,0.127,0.926,102.122,4,https://p.scdn.co/mp3-preview/0457d66a390108096b9db258d3e02f2baa599e2f?cid=1b0f76afafac4d4898811b950e1a0c08,27
388,1HoLCTb5uRQKMAp6Rtx1tj,"Bossa Nova, Vol. 1",Fogueira Tres,Você e Eu,2017-06-19,bossanova,115914,False,https://api.spotify.com/v1/tracks/1HoLCTb5uRQKMAp6Rtx1tj,0.515,0.587,7,-21.779,1,0.0482,0.645,0.954,0.101,0.851,132.31,4,https://p.scdn.co/mp3-preview/795765870e83e2ecfd75d681e0b1a305a350ae39?cid=1b0f76afafac4d4898811b950e1a0c08,23
389,0JPTBGMeIyIwH9Qq1KNuxE,Talkin' Verve,Willie Bobo,"Mercy, Mercy, Mercy",1997-01-01,bossanova,156466,False,https://api.spotify.com/v1/tracks/0JPTBGMeIyIwH9Qq1KNuxE,0.78,0.347,10,-10.331,1,0.0321,0.546,0.662,0.111,0.597,96.776,4,,29
390,27PtpvXfgJ9swgwqYopTSq,Bossa Jazz Trio Vol. 2,Bossa Jazz Trio,Amanhã,1966-01-01,bossanova,160000,False,https://api.spotify.com/v1/tracks/27PtpvXfgJ9swgwqYopTSq,0.476,0.538,2,-9.231,0,0.0447,0.709,0.785,0.07,0.728,147.409,4,https://p.scdn.co/mp3-preview/8e1dce275795dadf934bcce9b96c5ed58dad16ed?cid=1b0f76afafac4d4898811b950e1a0c08,20
392,2LZU4a3L7rdcNYgxf4hRtJ,O Amor O Sorriso E A Flor,João Gilberto,Meditação,2011-01-01,bossanova,107120,False,https://api.spotify.com/v1/tracks/2LZU4a3L7rdcNYgxf4hRtJ,0.346,0.138,6,-16.958,0,0.0393,0.899,2.3e-06,0.149,0.39,156.322,4,https://p.scdn.co/mp3-preview/ca726b208bedbd375dee482b40a47f560d2a1e29?cid=1b0f76afafac4d4898811b950e1a0c08,25
393,3kNykJ9eIQ7OclWC2qKbQJ,Jet Sounds,Nicola Conte,Jet Sounds,2000,bossanova,319477,False,https://api.spotify.com/v1/tracks/3kNykJ9eIQ7OclWC2qKbQJ,0.68,0.947,4,-5.882,0,0.0434,0.545,0.959,0.111,0.842,108.001,4,https://p.scdn.co/mp3-preview/6d36ff9631e42c5076e6ba83c9b216c3b8a176b1?cid=1b0f76afafac4d4898811b950e1a0c08,30
394,74J3fpGRVRuSPus6qi58lz,Amor Em Hi Fi,Sylvia Telles,Samba De Uma Nota Só,1960-01-01,bossanova,141066,False,https://api.spotify.com/v1/tracks/74J3fpGRVRuSPus6qi58lz,0.646,0.142,7,-19.435,1,0.149,0.712,0.0,0.0514,0.694,84.611,4,,29
395,5bmkStS5LvlFsQScIO8LUo,Performance,"Elis Regina, Lô Borges, ",Vento De Maio / Música Incidental: ''Um Girassol Da Cor Do Seu Cabelo'',1996-01-01,bossanova,204800,False,https://api.spotify.com/v1/tracks/5bmkStS5LvlFsQScIO8LUo,0.407,0.629,7,-7.998,0,0.0492,0.679,0.0001,0.65,0.475,84.152,3,,23
396,3W0TTX4l6LwUXhFEZX1Jc3,The In Crowd Anthology,"Ramsey Lewis Trio, Ramsey Lewis, ","The ""In"" Crowd - Live At Bohemian Caverns/1965",2006-01-01,bossanova,198306,False,https://api.spotify.com/v1/tracks/3W0TTX4l6LwUXhFEZX1Jc3,0.635,0.914,7,-8.097,1,0.0436,0.303,0.147,0.343,0.738,140.519,4,,25
397,06g26bP7obPbRFeqQnG8EL,Aquarela Do Brasil,"Toots Thielemans, Elis Regina, ",Aquarela Do Brasil,1969-01-01,bossanova,179800,False,https://api.spotify.com/v1/tracks/06g26bP7obPbRFeqQnG8EL,0.608,0.308,2,-16.596,1,0.0557,0.762,0.000663,0.0955,0.511,138.983,4,,23
398,1qIfyH5ztNexkO9BY4Goku,"Edu & Tom, Tom & Edu","Edu Lobo, Antônio Carlos Jobim, ",Pra Dizer Adeus,1981-01-03,bossanova,280306,False,https://api.spotify.com/v1/tracks/1qIfyH5ztNexkO9BY4Goku,0.337,0.256,2,-12.856,0,0.0325,0.807,0.00658,0.106,0.111,74.617,4,,25
399,5zloJM1dQjO3MI2XxtcpeP,Goin' Latin,Ramsey Lewis,Summer Samba,1967-01-01,bossanova,188853,False,https://api.spotify.com/v1/tracks/5zloJM1dQjO3MI2XxtcpeP,0.683,0.387,5,-15.633,1,0.0305,0.841,0.856,0.0739,0.855,124.093,4,,29
400,05Ha9FThgkYeZYk4pNXrOe,Nara Dez Anos Depois,Nara Leão,Você E Eu,1971-03-05,bossanova,137600,False,https://api.spotify.com/v1/tracks/05Ha9FThgkYeZYk4pNXrOe,0.529,0.239,6,-14.51,0,0.0546,0.955,0.104,0.115,0.533,78.316,4,,23
401,43pAyl3xlu8ihC679DsM9q,Elis,Elis Regina,Cais,1972-01-01,bossanova,197533,False,https://api.spotify.com/v1/tracks/43pAyl3xlu8ihC679DsM9q,0.395,0.303,4,-13.636,0,0.0279,0.793,0.0187,0.122,0.165,107.075,4,,25
402,0cil7MK7IVsqKPfZaF4pOv,D'Improvviso,Rosalia De Souza,Luiza Manequim,2009-01-25,bossanova,285727,False,https://api.spotify.com/v1/tracks/0cil7MK7IVsqKPfZaF4pOv,0.735,0.715,11,-10.616,0,0.0593,0.0591,0.0163,0.0815,0.587,92.021,4,https://p.scdn.co/mp3-preview/ea8a2168eb620c824f8c1e720e3b52ceaf465b89?cid=1b0f76afafac4d4898811b950e1a0c08,29
403,6bNzFaTO1wqnADhGG9fyCC,La Garota de Ipanema: Anthologie de la Bossa Nova,Agostinho Dos Santos,Manha de Carnaval Orfeu,1960,bossanova,166226,False,https://api.spotify.com/v1/tracks/6bNzFaTO1wqnADhGG9fyCC,0.624,0.122,5,-14.679,1,0.0426,0.992,0.108,0.15,0.291,105.172,4,https://p.scdn.co/mp3-preview/19221aaa27a512d719d6b33f3032d30ac28e6033?cid=1b0f76afafac4d4898811b950e1a0c08,30
404,2rKdvn1bV3pP0xK5P7dLkf,No Voo do Urubu,"Arthur Verocai, Seu Jorge, ",No Voo do Urubu,2016-12-16,bossanova,349493,False,https://api.spotify.com/v1/tracks/2rKdvn1bV3pP0xK5P7dLkf,0.563,0.751,6,-5.793,0,0.0419,0.58,0.000854,0.0724,0.545,95.061,4,https://p.scdn.co/mp3-preview/5169f7ced4e033de2869f4fd1ae56100113a517c?cid=1b0f76afafac4d4898811b950e1a0c08,27
405,4tJ1bFWFJ6teL8hTObeXC4,Woman on Top - OMPS,"Geraldo Azevedo, Jose Carlos Capinam, ",Berekerê - Voice,1957,bossanova,316600,False,https://api.spotify.com/v1/tracks/4tJ1bFWFJ6teL8hTObeXC4,0.434,0.573,4,-11.203,0,0.0666,0.83,0.0,0.0584,0.786,172.189,4,https://p.scdn.co/mp3-preview/ab0e1b1c3100a2bf77a4fccb693232b0e7acb820?cid=1b0f76afafac4d4898811b950e1a0c08,24
406,5q9Dp8d18IcgBRThFIw1pF,In Tokyo,João Gilberto,Acontece Que Eu Sou Baiano,2004-01-01,bossanova,176600,False,https://api.spotify.com/v1/tracks/5q9Dp8d18IcgBRThFIw1pF,0.554,0.183,2,-21.026,1,0.0946,0.942,0.294,0.983,0.53,86.255,4,,23
407,65TR4q2sd0z63oyqa6DbCu,Pure Bossa Nova,"Sylvia Telles, Lucio Alves, ",Baiãozinho,2005-01-03,bossanova,102666,False,https://api.spotify.com/v1/tracks/65TR4q2sd0z63oyqa6DbCu,0.526,0.505,9,-6.194,0,0.0585,0.746,1.24e-06,0.0879,0.721,94.948,4,,24
408,4AFkCCkRwsMxQFpub9huJT,Coisa Mais Linda Season 1 (Original Music from the Netflix Series),"João Erbetta, Daniel de Paula, Nuria Nogueira, ",Nas Ruas do Rio,2019-05-10,bossanova,153044,False,https://api.spotify.com/v1/tracks/4AFkCCkRwsMxQFpub9huJT,0.809,0.474,7,-13.251,1,0.0422,0.776,0.000517,0.19,0.625,131.939,4,https://p.scdn.co/mp3-preview/4338c7f663000ad36a05e8c60d224b731b7f7638?cid=1b0f76afafac4d4898811b950e1a0c08,27
409,7o63yGOoP729CwZrQgRmdJ,Nara Dez Anos Depois,Nara Leão,Rapaz De Bem,1971-03-05,bossanova,113440,False,https://api.spotify.com/v1/tracks/7o63yGOoP729CwZrQgRmdJ,0.735,0.459,6,-12.897,0,0.0493,0.825,0.18,0.116,0.806,88.401,4,,25
410,5h7AiBIFXl3ft8jIooSXUS,Elis,Elis Regina,Olhos Abertos,1972-01-01,bossanova,151826,False,https://api.spotify.com/v1/tracks/5h7AiBIFXl3ft8jIooSXUS,0.428,0.291,9,-14.725,1,0.0468,0.838,0.0,0.665,0.289,110.66,4,,29
411,16FCV4YZ3TSbUOQaxYBCdZ,Equinox,Sergio Mendes & Brasil '66,Bim-Bom,1967-01-01,bossanova,112200,False,https://api.spotify.com/v1/tracks/16FCV4YZ3TSbUOQaxYBCdZ,0.718,0.497,0,-15.499,1,0.0607,0.762,0.0274,0.122,0.894,89.119,4,,28
412,71yebpXq7EAoJ9HUk0SaQG,Miúcha & Tom Jobim Vol. 2,"Miúcha, Antônio Carlos Jobim, ",Falando de Amor,1979,bossanova,152106,False,https://api.spotify.com/v1/tracks/71yebpXq7EAoJ9HUk0SaQG,0.474,0.237,7,-16.2,0,0.0317,0.911,0.00149,0.129,0.327,99.523,4,,29
413,1Fj0XVdh6L2H3DuFRIeTW4,"The Greatest Latin Songs Ever, Volume 2",Latin Cantina All Stars,Samba de Bencao,2022-04-14,bossanova,275466,False,https://api.spotify.com/v1/tracks/1Fj0XVdh6L2H3DuFRIeTW4,0.381,0.334,1,-11.718,1,0.0292,0.759,9.01e-05,0.116,0.111,75.852,4,https://p.scdn.co/mp3-preview/2491e6b5cddf481394e4911c3c30a094f92b01fa?cid=1b0f76afafac4d4898811b950e1a0c08,30
414,3PL1IZxwrdSc7o3yM1rtVL,Edu E Bethânia,Edu Lobo,Upa Neguinho,1966-02-28,bossanova,140400,False,https://api.spotify.com/v1/tracks/3PL1IZxwrdSc7o3yM1rtVL,0.685,0.848,7,-10.03,1,0.135,0.611,0.0,0.104,0.849,102.454,4,https://p.scdn.co/mp3-preview/c2f09c53e02870d24a1f16f26406602d876db990?cid=1b0f76afafac4d4898811b950e1a0c08,29
415,2l8rsGvh5MJL4gF0K479BA,Bossa Got The Blues,"Bossacucanova, Roberto Menescal, ",Bossa Got The Blues,2019-09-06,bossanova,180665,False,https://api.spotify.com/v1/tracks/2l8rsGvh5MJL4gF0K479BA,0.73,0.659,5,-6.893,1,0.0319,0.595,0.898,0.189,0.608,135.979,4,https://p.scdn.co/mp3-preview/6d339b3bd78df1715e7d69dddaf247c7f79b8b1b?cid=1b0f76afafac4d4898811b950e1a0c08,27
416,0KYlAgIODgz0K57K0AJ0pc,Essa Mulher,"Elis Regina, Cauby Peixoto, ",Bolero de satã (feat. Cauby Peixoto),1979-05-17,bossanova,212676,False,https://api.spotify.com/v1/tracks/0KYlAgIODgz0K57K0AJ0pc,0.468,0.474,2,-7.34,1,0.0325,0.762,1.99e-06,0.105,0.0739,95.935,4,https://p.scdn.co/mp3-preview/962ef3d71937ea5c95457bd6e4c65231dc5b5504?cid=1b0f76afafac4d4898811b950e1a0c08,21
417,7jIIAt8UbkGoqIaIl5SZDY,Ed Lincoln,Ed Lincoln,O Ganso,1966,bossanova,160560,False,https://api.spotify.com/v1/tracks/7jIIAt8UbkGoqIaIl5SZDY,0.568,0.829,10,-8.544,1,0.0612,0.248,8.2e-06,0.383,0.924,87.48,4,https://p.scdn.co/mp3-preview/d1668949acc4003bdb4c7e6d6716720a92ac52f5?cid=1b0f76afafac4d4898811b950e1a0c08,27
418,11rbK3oi0j0wlspWuEBlrd,A Bossa Nova De Roberto Menescal E Seu Conjunto,Roberto Menescal E Seu Conjunto,Balansamba,1963-01-01,bossanova,116706,False,https://api.spotify.com/v1/tracks/11rbK3oi0j0wlspWuEBlrd,0.727,0.389,2,-15.023,1,0.0577,0.512,1.08e-05,0.35,0.919,93.588,3,,30
419,0TSirRBDlVpP53S7TUjRFW,Studio Rio Presents: The Brazil Connection,"The Isley Brothers, Studio Rio, ",It's Your Thing - Studio Rio Version,2014-05-12,bossanova,186333,False,https://api.spotify.com/v1/tracks/0TSirRBDlVpP53S7TUjRFW,0.751,0.829,8,-5.726,1,0.104,0.257,0.000702,0.186,0.96,94.027,4,https://p.scdn.co/mp3-preview/cefba3bf4b5d13831c8dd2b165895cbb2baac3aa?cid=1b0f76afafac4d4898811b950e1a0c08,26
420,6aTq6YkoEr0iXyXgdiU0n8,Caminhos Cruzados,Zimbo Trio,Corcovado,1995,bossanova,176373,False,https://api.spotify.com/v1/tracks/6aTq6YkoEr0iXyXgdiU0n8,0.552,0.307,7,-19.975,1,0.0357,0.797,0.907,0.105,0.589,138.535,4,https://p.scdn.co/mp3-preview/31038ba493d43734a160cb4f347dba2b2a044faf?cid=1b0f76afafac4d4898811b950e1a0c08,26
421,5IdwcJPsvxOrr5le9z7NuZ,Trio Amazonia,Trio Amazonia,A Felicidade,2019-07-22,bossanova,307008,False,https://api.spotify.com/v1/tracks/5IdwcJPsvxOrr5le9z7NuZ,0.509,0.633,1,-9.178,0,0.0405,0.554,0.000741,0.174,0.721,84.239,4,https://p.scdn.co/mp3-preview/74a9d3bb5720bcb9e311fb43f718bf0ea096c8a8?cid=1b0f76afafac4d4898811b950e1a0c08,23
422,11Wo7FDIdA5nzBW2K3dmOS,Highly Sensitive,Mallu Magalhães,Sambinha Bom,2013-10-01,bossanova,175106,False,https://api.spotify.com/v1/tracks/11Wo7FDIdA5nzBW2K3dmOS,0.654,0.384,9,-11.985,1,0.071,0.77,0.0139,0.267,0.616,144.017,4,https://p.scdn.co/mp3-preview/556a743738d3bbac50e54c472b56e2ef7d1c19be?cid=1b0f76afafac4d4898811b950e1a0c08,27
423,52SNGClS56VTI9ikZPtWlD,A Bossa Nova De Roberto Menescal E Seu Conjunto,Roberto Menescal E Seu Conjunto,Garota De Ipanema,1963-01-01,bossanova,195506,False,https://api.spotify.com/v1/tracks/52SNGClS56VTI9ikZPtWlD,0.578,0.339,0,-16.242,1,0.0336,0.863,0.875,0.176,0.759,83.706,4,,26
424,4aq5Pfvd1CRZPpK5OKz7GW,In Tokyo,João Gilberto,Isto Aquí O Que É,2004-01-01,bossanova,269853,False,https://api.spotify.com/v1/tracks/4aq5Pfvd1CRZPpK5OKz7GW,0.624,0.0518,4,-27.54,1,0.064,0.939,0.718,0.678,0.296,87.445,4,,24
